,Class,Post_NM,ADDR,ADDR_Road,경도,위도
587,경인지방우정청,성남태평2동우편취급국,경기도 성남시 수정구 태평2동 2644,경기도 성남시 수정구 남문로 111,127.1387652,37.4475664
588,경인지방우정청,성남하대원우편취급국,경기도 성남시 중원구 하대원동 139-3,경기도 성남시 중원구 둔촌대로 319,127.1534901,37.4307551
589,경인지방우정청,성남중원우편취급국,경기도 성남시 중원구 성남동 3761,경기도 성남시 중원구 제일로 45,127.1361784,37.4311903
590,경인지방우정청,성남금동우편취급국,경기도 성남시 중원구 금광2동 2852,경기도 성남시 중원구 금빛로100번길 2,127.1661156,37.4506109
591,경인지방우정청,성남가천대학교취급국,경기도 성남시 수정구 복정동 65,경기도 성남시 수정구 성남대로 1342,127.1307015,37.4523915
592,경인지방우정청,성남분당우체국,경기도 성남시 분당구 서현동 257,경기도 성남시 분당구 황새울로 347,127.1232299,37.386889
593,경인지방우정청,성남서현2동우체국,경기도 성남시 분당구 서현동 313,경기도 성남시 분당구 분당로263번길 49,127.1409484,37.3725489
594,경인지방우정청,성남서현1동우체국,경기도 성남시 분당구 서현동 89-2,경기도 성남시 분당구 중앙공원로39번길 31,127.1263247,37.382728
595,경인지방우정청,성남수내동우체국,경기도 성남시 분당구 수내동 61,경기도 성남시 분당구 내정로166번길 27,127.1216059,37.3716041
596,경인지방우정청,성남야탑동우체국,경기도 성남시 분당구 야탑동 374,경기도 성남시 분당구 장미로86번길 17,127.1306459,37.4120852
597,경인지방우정청,성남구미동우체국,경기도 성남시 분당구 구미동 27,경기도 성남시 분당구 돌마로90번길 6-3,127.111556,37.3493693
598,경인지방우정청,성남정자동우체국,경기도 성남시 분당구 정자동 20,경기도 성남시 분당구 정자일로198번길 6,127.1064306,37.3677066
599,경인지방우정청,성남운중동우체국,경기도 성남시 분당구 운중동 937,경기도 성남시 분당구 운중로138번길 7-1,127.0787012,37.3908632
600,경인지방우정청,성남삼평동우체국,경기도 성남시 분당구 삼평동 715,경기도 성남시 분당구 동판교로266번길 20,127.1161279,37.4064807
601,경인지방우정청,성남한솔마을우편취급국,경기도 성남시 분당구 정자동 65-2,경기도 성남시 분당구 느티로 67,127.1120352,37.3687807
602,경인지방우정청,성남정든마을우편취급국,경기도 성남시 분당구 정자동 193,경기도 성남시 분당구 불정로 119,127.1181505,37.3599972
603,경인지방우정청,성남탑마을우편취급국,경기도 성남시 분당구 야탑동 533-4,경기도 성남시 분당구 판교로 437,127.1224352,37.4057284
604,경인지방우정청,성남야탑목련우편취급국,경기도 성남시 분당구 야탑동 151,경기도 성남시 분당구 판교로 700,127.1517384,37.4042805
605,경인지방우정청,성남구미무지개우편취급국,경기도 성남시 분당구 구미동 222,경기도 성남시 분당구 구미로 100,127.1205715,37.3382698
606,경인지방우정청,판교테크노밸리우편취급국,경기도 성남시 분당구 삼평동 617 (브릿지 타워),경기도 성남시 분당구 판교로227번길 6,127.0992412,37.4030349
607,경인지방우정청,부천우체국,경기도 부천시 중1동 1169-2,경기도 부천시 소향로 103,126.7594034,37.5029201
608,경인지방우정청,남부천우체국,경기도 부천시 송내동 574,경기도 부천시 경인로 162,126.7735309,37.4836644
609,경인지방우정청,부천역전우체국,경기도 부천시 심곡본동 746-13,경기도 부천시 경인로 266,126.7850847,37.4826672
610,경인지방우정청,부천역곡동우체국,경기도 부천시 역곡동 78-10,경기도 부천시 부일로 717,126.8095666,37.4854213
611,경인지방우정청,부천괴안동우체국,경기도 부천시 괴안동 70-4,경기도 부천시 범안로 22,126.8064328,37.4795866
612,경인지방우정청,부천원미동우체국,경기도 부천시 원미동 111-13,경기도 부천시 부천로 118-1,126.7854697,37.4947782
613,경인지방우정청,부천심곡동우체국,경기도 부천시 심곡동 360-22,경기도 부천시 부일로 412,126.7758427,37.4866961
614,경인지방우정청,부천고강동우체국,경기도 부천시 고강본동 371-8,경기도 부천시 고리울로8번길 21,126.8170122,37.5268413
615,경인지방우정청,부천중2동우체국,경기도 부천시 중동 1184-2,경기도 부천시 조마루로 254,126.7718119,37.4978382
616,경인지방우정청,부천중3동우체국,경기도 부천시 중동 1051-4,경기도 부천시 계남로 211,126.7725623,37.5072507
617,경인지방우정청,부천상동우체국,경기도 부천시 상동 391-2,경기도 부천시 부흥로 76,126.7509046,37.4970426
618,경인지방우정청,부천도당동우체국,경기도 부천시 도당동 29,경기도 부천시 수도로 202,126.7875613,37.5196451
619,경인지방우정청,부천소사로우체국,경기도 부천시 소사본동 404-2,경기도 부천시 소사로 88,126.7987589,37.4665579
620,경인지방우정청,인천지법부천지원우체국,경기도 부천시 원미구 상동 445-1,경기도 부천시 상일로 129,126.7575767,37.491911
621,경인지방우정청,부천오정동우체국,경기도 부천시 오정동 181-9,경기도 부천시 오정로 262,126.7875722,37.5303818
622,경인지방우정청,부천춘의동우편취급국,경기도 부천시 춘의동 121,경기도 부천시 부천로 243,126.7861055,37.5057863
623,경인지방우정청,부천약대동우편취급국,경기도 부천시 약대동 100-2,경기도 부천시 중동로 380-5,126.7703951,37.5137685
624,경인지방우정청,부천테크노파크우편취급국,경기도 부천시 삼정동 364,경기도 부천시 석천로 345,126.7647,37.5189333
625,경인지방우정청,부천원종동우편취급국,경기도 부천시 원종동 231-8,경기도 부천시 소사로794번길 11,126.8054114,37.5272369
626,경인지방우정청,부천옥길동우편취급국,경기도 부천시 옥길동 776-1,경기도 부천시 범안로219번길 19,126.8126655,37.4639621
627,경인지방우정청,부천삼정동우편취급국,"경기도 부천시 삼정동 36-1 (부천테크노파크쌍용3차), 401동 107호",경기도 부천시 석천로 397,126.767125,37.522575
628,경인지방우정청,안산우체국,경기도 안산시 단원구 고잔동 521-2,경기도 안산시 단원구 중앙대로 815,126.8269868,37.3177599
629,경인지방우정청,안산법원우편출장소,경기도 안산시 단원구 고잔동 711 ,경기도 안산시 단원구 광덕서로 75,126.826425,37.3119167
630,경인지방우정청,반월공단우체국,경기도 안산시 단원구 원시동 773-7,경기도 안산시 단원구 동산로 41,126.7946339,37.3131961
631,경인지방우정청,안산중앙동우체국,경기도 안산시 단원구 고잔동 672-4,경기도 안산시 단원구 예술대학로 74,126.8375294,37.3235788
632,경인지방우정청,안산성포동우체국,경기도 안산시 상록구 성포동 593-3,경기도 안산시 상록구 예술광장로 71,126.8445907,37.3271727
633,경인지방우정청,안산상록수우체국,경기도 안산시 상록구 본오3동 878-6,경기도 안산시 상록구 용신로 364,126.8623201,37.3014917
634,경인지방우정청,안산선부동우체국,경기도 안산시 단원구 선부동 1077-11,경기도 안산시 단원구 선부광장1로 138,126.8101944,37.3319355
635,경인지방우정청,안산일동우체국,경기도 안산시 상록구 일동 632-11,경기도 안산시 상록구 성호로1길 12-2,126.8686506,37.3098551
636,경인지방우정청,안산본오동우체국,경기도 안산시 상록구 본오2동 779-2,경기도 안산시 상록구 각골로 53,126.8723519,37.2942168
637,경인지방우정청,안산이동우체국,경기도 안산시 상록구 이동 716-5,경기도 안산시 상록구 중보로 41,126.8515477,37.3071895
638,경인지방우정청,안산호수동우체국,경기도 안산시 단원구 고잔동 773-10,경기도 안산시 단원구 광덕2로 186,126.8313668,37.3095093
639,경인지방우정청,안산초지동우체국,경기도 안산시 단원구 초지동 728-3,경기도 안산시 단원구 초지동로 65,126.8168367,37.3094874
640,경인지방우정청,안산수암동우체국,경기도 안산시 상록구 수암동 41블록,경기도 안산시 상록구 수암길 5,126.8761879,37.3622143
641,경인지방우정청,대부우체국,경기도 안산시 단원구 대부북동 470-11번지,경기도 안산시 단원구 대부중앙로 93,126.58435,37.243268
642,경인지방우정청,안산삼일빌딩우편취급국,경기도 안산시 단원구 고잔동 541-2 ,경기도 안산시 단원구 중앙대로 927,126.8395479,37.3171367
643,경인지방우정청,안산와동우편취급국,경기도 안산시 단원구 와동 885,경기도 안산시 단원구 와동로 125,126.8243933,37.3409679
644,경인지방우정청,안산공단우편취급국,경기도 안산시 단원구 성곡동 672번지,경기도 안산시 단원구 지원로 107,126.74857,37.3145352
645,경인지방우정청,안산원초우편취급국,경기도 안산시 단원구 원곡동 820-8,경기도 안산시 단원구 원선로 19,126.7961986,37.3269184
646,경인지방우정청,안산유통상가우편취급국,경기도 안산시 단원구 원곡동 994 ,경기도 안산시 단원구 산단로 325,126.7851102,37.3233926
647,경인지방우정청,안산사동우편취급국,경기도 안산시 상록구 사동 1345,경기도 안산시 상록구 감골2로 44,126.8514479,37.2911379
648,경인지방우정청,안산신안우편취급국,경기도 안산시 상록구 본오2동 871번지,경기도 안산시 상록구 반석로 44,126.8649276,37.2950149
649,경인지방우정청,안산반월동우편취급국,"경기도 안산시 상록구 건건동 606, 영무예다음아파트 근린생활시설 101호",경기도 안산시 상록구 건건로 82,126.9044115,37.3084528
650,경인지방우정청,안산한양대학교우편취급국,경기도 안산시 상록구 사동 1271 (한양대학교),경기도 안산시 상록구 한양대학로 55,126.8353162,37.2954261
651,경인지방우정청,고양일산우체국,경기도 고양시 일산동구 장항2동 783,경기도 고양시 일산동구 중앙로 1293,126.7717505,37.661317
652,경인지방우정청,고양일산2동우체국,경기도 고양시 일산서구 일산2동 637-8,경기도 고양시 일산서구 원일로 90,126.7720443,37.6856593
653,경인지방우정청,고양백석동우체국,경기도 고양시 일산동구 백석동 1223,경기도 고양시 일산동구 강송로 123,126.7859551,37.6498527
654,경인지방우정청,고양주엽동우체국,경기도 고양시 일산서구 주엽동 112,경기도 고양시 일산서구 주화로 80,126.7593183,37.6701316
655,경인지방우정청,고양정발산동우체국,경기도 고양시 일산동구 정발산동 1206,경기도 고양시 일산동구 일산로 425,126.7790353,37.6723996
656,경인지방우정청,고양대화동우체국,경기도 고양시 일산서구 대화동 2034,경기도 고양시 일산서구 일산로 664,126.7555481,37.6830184
657,경인지방우정청,고양탄현동우체국,경기도 고양시 일산서구 탄현동 1488-2,경기도 고양시 일산서구 현중로36번길 7,126.7682218,37.6941849
658,경인지방우정청,고양중산우체국,경기도 고양시 일산동구 중산동 1573-3,경기도 고양시 일산동구 중산로 226,126.7804971,37.692037
659,경인지방우정청,고양풍산동우체국,경기도 고양시 일산동구 풍동 1270,경기도 고양시 일산동구 숲속마을로 56,126.7972025,37.667625
660,경인지방우정청,고양식사동우편취급국,경기도 고양시 일산동구 식사동 619-29,경기도 고양시 일산동구 고양대로1037번길 11-1,126.8081041,37.6722966
661,경인지방우정청,고양마두1동우편취급국,경기도 고양시 일산동구 마두동 908,경기도 고양시 일산동구 일산로 284,126.7864887,37.6611918
662,경인지방우정청,고양장촌우편취급국,경기도 고양시 일산서구 대화동 2256-8,경기도 고양시 일산서구 호수로838번길 65-12,126.7510028,37.6728089
663,경인지방우정청,고양가좌동우편취급국,경기도 고양시 일산서구 가좌동 362-1,경기도 고양시 일산서구 송산로 393,126.7225211,37.6854833
664,경인지방우정청,국립암센터우편취급국,경기도 고양시 일산동구 마두동 809,경기도 고양시 일산동구 일산로 323,126.7834097,37.6632301
665,경인지방우정청,고양지원출장소,경기도 고양시 일산동구 장항동 885-1,경기도 고양시 일산동구 장백로 209,126.7748863,37.6529186
666,경인지방우정청,고양덕양우체국,경기도 고양시 덕양구 화정동 957,경기도 고양시 덕양구 백양로 132,126.8352143,37.6372801
667,경인지방우정청,벽제우체국,"경기도 고양시 덕양구 관산동 1015 더퍼스트프라임 124호, 211호",경기도 고양시 덕양구 통일로 760,126.8660966,37.6879012
668,경인지방우정청,고양주교동우체국,경기도 고양시 덕양구 주교동 615-4,경기도 고양시 덕양구 호국로 793,126.8364631,37.6571462
669,경인지방우정청,고양능곡동우체국,경기도 고양시 덕양구 토당동 296-75,경기도 고양시 덕양구 토당로 97,126.8175884,37.6237043
670,경인지방우정청,고양화전동우체국,경기도 고양시 덕양구 화전동  578-5,경기도 고양시 덕양구 중앙로 181,126.8692891,37.6036852
671,경인지방우정청,고양동우체국,경기도 고양시 덕양구 고양동 126-3,경기도 고양시 덕양구 벽제관로 24,126.9017175,37.7039179
672,경인지방우정청,고양행신동우체국,경기도 고양시 덕양구 행신동 716,경기도 고양시 덕양구 충경로 34,126.8332699,37.6151303
673,경인지방우정청,고양행신3동우체국,경기도 고양시 덕양구 행신동 932,경기도 고양시 덕양구 중앙로558번길 84,126.8387384,37.626632
674,경인지방우정청,고양지축동우편취급국,경기도 고양시 덕양구 지축동 724-1,경기도 고양시 덕양구 삼송로 293,126.9067001,37.6529659
675,경인지방우정청,고양화정2동우편취급국,경기도 고양시 덕양구 화정동 1147 글로벌테마프라자 109호,경기도 고양시 덕양구 성신로 10,126.8297967,37.6276427
676,경인지방우정청,고양삼송동우편취급국,경기도 고양시 덕양구 삼송동 355-7,경기도 고양시 덕양구 삼원로 15,126.8768238,37.6440641
677,경인지방우정청,시흥우체국,경기도 시흥시 정왕동 1366-10,경기도 시흥시 공단1대로 241,126.7286157,37.3363303
678,경인지방우정청,시흥대야동우체국,경기도 시흥시 대야동 485,경기도 시흥시 호현로 58,126.7857884,37.4454126
679,경인지방우정청,시흥군자우체국,경기도 시흥시 거모동 1742-3,경기도 시흥시 군자로 510,126.784787,37.344582
680,경인지방우정청,시흥정왕동우체국,경기도 시흥시 정왕동 1213,경기도 시흥시 군서마을로 32,126.7483405,37.3450161
681,경인지방우정청,시흥은행동우체국,경기도 시흥시 은행동 541-2,경기도 시흥시 은행로 146,126.7998731,37.4440915
682,경인지방우정청,시흥연성동우체국,경기도 시흥시 장곡동 793-2,경기도 시흥시 장곡로54번길 42,126.7814422,37.3821888
683,경인지방우정청,시흥배곧동우체국,경기도 시흥시 서울대학로278번길 45,경기도 시흥시 서울대학로278번길 45,126.7297411,37.3677
684,경인지방우정청,시흥금바위우편취급국,경기도 시흥시 은행동 519-3,경기도 시흥시 시흥대로 1074,126.7930191,37.4316189
685,경인지방우정청,시흥매화동우편취급국,경기도 시흥시 매화동 250-1,경기도 시흥시 매화1로 5,126.8140375,37.4153317
686,경인지방우정청,시흥하중2동우편취급국,경기도 시흥시 하중동 873-1 금천프라자105호,경기도 시흥시 하중로 233,126.8064405,37.3910764
687,경인지방우정청,시흥정왕동상가우편취급국,경기도 시흥시 정왕동 1859-10,경기도 시흥시 옥구상가3길 23-11,126.7222635,37.3532764
688,경인지방우정청,시흥월곶동우편취급국,경기도 시흥시 월곶동 1012-1 월곶 II 유호N플러스빌(상가동) 108동 105호,경기도 시흥시 월곶해안로161번길 15,126.7356989,37.3891777
689,경인지방우정청,광명우체국,경기도 광명시 하안2동 650-2,경기도 광명시 범안로 1017,126.8762784,37.4610959
690,경인지방우정청,광명철산동우체국,경기도 광명시 하안1동 771,경기도 광명시 광덕산로 35-1,126.8722421,37.4712093
691,경인지방우정청,광명철산3동우체국,경기도 광명시 철산3동 240-3,경기도 광명시 모세로 54,126.8708843,37.4811032
692,경인지방우정청,광명6동우체국,경기도 광명시 광명6동 340-1,경기도 광명시 광명로 827,126.8512304,37.4732901
693,경인지방우정청,광명소하동우체국,경기도 광명시 소하동 1383,경기도 광명시 오리로 332,126.8797228,37.4320999
694,경인지방우정청,광명하안3동우체국,경기도 광명시 하안동 110-6,경기도 광명시 금당로 45,126.88308,37.4599702
695,경인지방우정청,광명2동우체국,경기도 광명시 광명2동 92-7,경기도 광명시 광명로 944,126.8563439,37.4829611
696,경인지방우정청,광명철산1동우편취급국,경기도 광명시 철산동 55-1,경기도 광명시 사성로103번길 14,126.8669347,37.4903855
697,경인지방우정청,광명철산역전우편취급국,경기도 광명시 철산3동 250,경기도 광명시 철산로 5,126.8668205,37.4761818
698,경인지방우정청,용인수지우체국,경기도 용인시 수지구 풍덕천2동 1084,경기도 용인시 수지구 문정로 3,127.0968022,37.3212319
699,경인지방우정청,신갈우체국,경기도 용인시 기흥구 신갈동 62-1,경기도 용인시 기흥구 신갈로58번길 16-1,127.1076137,37.2722267
700,경인지방우정청,용인죽전1동우체국,경기도 용인시 수지구 죽전1동 1375-3,경기도 용인시 수지구 죽전로 250,127.1282433,37.3320025
701,경인지방우정청,용인보정동우체국,경기도 용인시 기흥구 보정동 1255-2,경기도 용인시 기흥구 죽현로 47,127.1160042,37.3194637
702,경인지방우정청,용인신봉동우체국,경기도 용인시 수지구 신봉동 126-1 (대흥빌딩),경기도 용인시 수지구 신봉1로 114,127.0734376,37.3251684
703,경인지방우정청,용인동천동우체국,경기도 용인시 수지구 동천동 403,경기도 용인시 수지구 고기로45번길 62,127.0924727,37.3385851
704,경인지방우정청,용인구성우체국,경기도 용인시 기흥구 마북동 317-4,경기도 용인시 기흥구 마북로 39,127.116603,37.295361
705,경인지방우정청,용인상현우편취급국,경기도 용인시 수지구 상현2동 5-4,경기도 용인시 수지구 만현로 17,127.0890177,37.3141325
706,경인지방우정청,용인풍덕우편취급국,경기도 용인시 수지구 풍덕천2동 680-3,경기도 용인시 수지구 문인로31번길 11-1,127.0994093,37.3319447
707,경인지방우정청,용인죽전2동우편취급국,경기도 용인시 수지구 죽전동811 경방프라자,경기도 용인시 수지구 용구대로2790번길 6,127.1095394,37.3344392
708,경인지방우정청,용인단국대학교우편취급국,경기도 용인시 수지구 죽전동 126,경기도 용인시 수지구 죽전로 152,127.1276811,37.3207278
709,경인지방우정청,용인경희대학교우편취급국,경기도 용인시 기흥구 서천동 1,경기도 용인시 기흥구 덕영대로 1732,127.0798264,37.2432813
710,경인지방우정청,용인우체국,경기도 용인시 처인구 삼가동 558-2,경기도 용인시 처인구 중부대로1161번길 73,127.1806084,37.2419642
711,경인지방우정청,양지우체국,경기도 용인시 처인구 양지면 양지리 445-2,경기도 용인시 처인구 양지면 양지로 171,127.2872701,37.2342208
712,경인지방우정청,백암우체국,경기도 용인시 처인구 백암면 백암리 374-2,경기도 용인시 처인구 백암로201번길 16,127.3734131,37.1649257
713,경인지방우정청,송전우체국,경기도 용인시 처인구 이동읍 송전리 690-11,경기도 용인시 처인구 이동읍 경기동로705번길 13-11,127.1982979,37.1396827
714,경인지방우정청,포곡우체국,경기도 용인시 처인구 포곡읍 삼계리 479-20,경기도 용인시 처인구 포곡읍 포곡로 320,127.2334422,37.2828748
715,경인지방우정청,용인동백우체국,경기도 용인시 기흥구 중동 872-3,경기도 용인시 기흥구 동백6로 39,127.1556225,37.2773541
716,경인지방우정청,용인남사우체국,경기도 용인시 처인구 남사읍 봉무리 440-10,경기도 용인시 처인구 남사읍 처인성로185번길 23,127.1505605,37.1144413
717,경인지방우정청,용인중앙동우체국,경기도 용인시 처인구 김량장동 128-2,경기도 용인시 처인구 금령로 101,127.2077254,37.2359371
718,경인지방우정청,모현우체국,경기도 용인시 처인구 모현읍 왕산리 428,경기도 용인시 처인구 모현읍 백옥대로 2366,127.2493925,37.3348144
719,경인지방우정청,원삼우체국,경기도 용인시 처인구 원삼면 고당리 94-5,경기도 용인시 처인구 원삼면 고당로16번길 17,127.310313,37.1663837
720,경인지방우정청,용인김량장동(취),경기도 용인시 처인구 김량장동 294-27,경기도 용인시 처인구 금령로13번길 10,127.1980808,37.2356537
721,경인지방우정청,용인전대리우편취급국,경기도 용인시 처인구 포곡읍 전대리 109-9,경기도 용인시 처인구 포곡읍 에버랜드로 59,127.2237992,37.2804226
722,경인지방우정청,용인보라우편취급국,경기도 용인시 기흥구 보라동 413-18,경기도 용인시 기흥구 민속촌로 10,127.1059356,37.2550147
723,경인지방우정청,용인상하우편취급국,경기도 용인시 기흥구 상하동 148-2,경기도 용인시 기흥구 중부대로 814,127.1433602,37.2560867
724,경인지방우정청,용인한국외국어대학교우편취급국,경기도 용인시 처인구 모현읍 왕산리 산 89,경기도 용인시 처인구 모현읍 외대로 81,127.2656233,37.3363361
725,경인지방우정청,용인명지대학교우편취급국,경기도 용인시 처인구 남동 산 38-2,경기도 용인시 처인구 명지로 116,127.1856568,37.2217101
726,경인지방우정청,남양주우체국,경기도 남양주시 평내동 589,경기도 남양주시 경춘로 1288,127.2365035,37.6487799
727,경인지방우정청,진접우체국,경기도 남양주시 진접읍 금곡리 1081,경기도 남양주시 진접읍 해밀예당1로 48,127.1872472,37.712776
728,경인지방우정청,금곡우체국,경기도 남양주시 금곡동 404-56,경기도 남양주시 사릉로 17,127.207215,37.6347939
729,경인지방우정청,마석우체국,경기도 남양주시 화도읍 창현리 488-9,경기도 남양주시 화도읍 마석로 11,127.3062647,37.651922
730,경인지방우정청,경기광릉우체국,경기도 남양주시 진접읍 팔야리 782,경기도 남양주시 진접읍 광릉내로 90,127.2044929,37.745245
731,경인지방우정청,덕소우체국,경기도 남양주시 와부읍 덕소리 459-56,경기도 남양주시 와부읍 덕소로71번길 12,127.2119381,37.5875967
732,경인지방우정청,진건우체국,경기도 남양주시 진건면 용정리 794-12,경기도 남양주시 진건읍 사릉로 405,127.1793671,37.6561341
733,경인지방우정청,운수우체국,경기도 남양주시 수동면 운수리 103-7,경기도 남양주시 수동면 비룡로 720,127.327072,37.7030497
734,경인지방우정청,퇴계원우체국,경기도 남양주시 퇴계원면 퇴계원리 218-77,경기도 남양주시 퇴계원면 경춘북로 533,127.1430115,37.6476389
735,경인지방우정청,남양주지금동우편취급국,경기도 남양주시 다산동 산 3103-65,경기도 남양주시 경춘로476번길 56,127.166627,37.6069593
736,경인지방우정청,남양주별내동우체국,경기도 남양주시 별내동 1026-3 (별내우체국),경기도 남양주시 별내3로 68,127.1215007,37.6468218
737,경인지방우정청,남양주왕숙천우편취급국,경기도 남양주시 도농동 117-28,경기도 남양주시 경춘로 381,127.156657,37.6057542
738,경인지방우정청,남양주호평우편취급국,경기도 남양주시 호평동 652-14,경기도 남양주시 호평로46번길 13,127.2451227,37.6546694
739,경인지방우정청,남양주청학우편취급국,경기도 남양주시 별내면 청학리 450,경기도 남양주시 별내면 청학로중앙길 29,127.116329,37.7089958
740,경인지방우정청,남양주오남우편취급국,경기도 남양주시 오남읍 오남리 344-1,경기도 남양주시 오남읍 진건오남로 564,127.2133581,37.6833709
741,경인지방우정청,남양주장현우편취급국,경기도 남양주시 진접읍 장현리 351-15,경기도 남양주시 진접읍 장현로107번길 6,127.1837758,37.7199747
742,경인지방우정청,남양주조안우편취급국,경기도 남양주시 조안면 송촌리 284-6,경기도 남양주시 조안면 북한강로499번길 4,127.3189545,37.5649779
743,경인지방우정청,평택우체국,경기도 평택시 비전동 620-5,경기도 평택시 중앙로 63,127.0901516,36.9945412
744,경인지방우정청,안중우체국,경기도 평택시 안중읍 안중리 246-10,경기도 평택시 안중읍 안중로99번길 17-2,126.927301,36.9902428
745,경인지방우정청,송탄우체국,경기도 평택시 지산동 753-1,경기도 평택시 탄현로 336,127.0567113,37.0820581
746,경인지방우정청,평택비전2동우체국,경기도 평택시 비전동 878-4,경기도 평택시 평남로 726,127.1147593,36.9945076
747,경인지방우정청,평택중앙동우체국,경기도 평택시 서정동 333-6,경기도 평택시 서정역로 28,127.0559957,37.0566621
748,경인지방우정청,평택합정동우체국,경기도 평택시 합정동 829-2,경기도 평택시 평택3로 3,127.0927814,36.9894453
749,경인지방우정청,평택현화우체국,경기도 평택시 안중읍 현화리 823-5,경기도 평택시 안중읍 현화중앙길 69,126.9206271,36.9847385
750,경인지방우정청,오성우체국,경기도 평택시 오성면 숙성리 186-1,경기도 평택시 오성면 숙성시장길 68,126.9853525,37.0082537
751,경인지방우정청,청북우체국,경기도 평택시 청북읍 현곡리 299-26,경기도 평택시 청북읍 신포길 70,126.9333522,37.0422719
752,경인지방우정청,평택송탄공단우체국,경기도 평택시 모곡동 442-6,경기도 평택시 산단로64번길 8,127.0771527,37.0364753
753,경인지방우정청,수원지법평택지원우체국,경기도 평택시 동삭동 663,경기도 평택시 평남로 1036,127.0967558,37.0105006
754,경인지방우정청,팽성우체국,경기도 평택시 팽성읍 객사리 216,경기도 평택시 팽성읍 부용로55번길 39,127.0582192,36.9673516
755,경인지방우정청,포승우체국,경기도 평택시 포승읍 내기리 1-13,경기도 평택시 포승읍 서동대로 1118,126.8793549,36.9804293
756,경인지방우정청,현덕우체국,경기도 평택시 현덕면 화양리 1-3,경기도 평택시 현덕면 인광길 57,126.9192557,36.9656947
757,경인지방우정청,평택고덕우체국,경기도 평택시 고덕면 궁리 82-1,경기도 평택시 고덕면 서동대로 2629,127.0318791,37.0160396
758,경인지방우정청,서탄우체국,경기도 평택시 서탄면 금암리 244-4,경기도 평택시 서탄면 금암2길 126,127.0351056,37.1077473
759,경인지방우정청,진위우체국,경기도 평택시 진위면 봉남리 186-7,경기도 평택시 진위면 봉남길 62,127.0904714,37.0992134
760,경인지방우정청,평택세교동우편취급국,경기도 평택시 세교동 564-13,경기도 평택시 세교상가5길 23,127.0809192,36.9991619
761,경인지방우정청,평택대학교우편취급국,경기도 평택시 용이동 605,경기도 평택시 서동대로 3825,127.1334625,36.9952846
762,경인지방우정청,평택안정우편취급국,경기도 평택시 팽성읍 안정리 41-91,경기도 평택시 팽성읍 안정쇼핑로 51,127.0473353,36.9619944
763,경인지방우정청,평택LG전자우편취급국,경기도 평택시 진위면 청호리 19-1,경기도 평택시 진위면 엘지로 222,127.0880421,37.1231648
764,경인지방우정청,평택하북우편취급국,경기도 평택시 진위면 하북리 134-6,경기도 평택시 진위면 하북1길 15,127.0636567,37.1109888
765,경인지방우정청,평택서정동우편취급국,경기도 평택시 신장동 267-156,경기도 평택시 신서로 14,127.0462981,37.0742839
766,경인지방우정청,평택이충동우편취급국,경기도 평택시 서정동 807-2,경기도 평택시 이충로108번길 17,127.0654697,37.0645154
767,경인지방우정청,평택본정우편취급국,경기도 평택시 팽성읍 본정리 98-5,경기도 평택시 팽성읍 본정2길 23-2,127.0137064,36.950127
768,경인지방우정청,화성동탄우체국,경기도 화성시 석우동 59-2,경기도 화성시 노작로 240,127.0780875,37.2077263
769,경인지방우정청,봉담우체국,경기도 화성시 봉담읍 동화리 615,경기도 화성시 동화새터길 111,126.9613567,37.2169067
770,경인지방우정청,화성동탄3동우체국,경기도 화성시 능동 1120,경기도 화성시 동탄숲속로 69-39,127.0581588,37.2100495
771,경인지방우정청,화성동탄4동우체국,경기도 화성시 영천동 668-3,경기도 화성시 동탄영천로 68,127.1038057,37.2087908
772,경인지방우정청,병점우체국,경기도 화성시 병점3동 383-1,경기도 화성시 떡전골로 98,127.0340821,37.2072787
773,경인지방우정청,정남우체국,경기도 화성시 정남면 발산리 403,경기도 화성시 정남면 신백길 195,126.982765,37.1686756
774,경인지방우정청,화성동탄2동우체국,경기도 화성시 반송동 158-1,경기도 화성시 10용사2길 32,127.0667487,37.1917966
775,경인지방우정청,화성와우우편취급국,경기도 화성시 봉담읍 와우4리 42,경기도 화성시 봉담읍 와우로 112,126.9780971,37.2141509
776,경인지방우정청,화성동탄7동우편취급국,경기도 화성시 산척동 609,경기도 화성시 동탄순환대로 127-9,127.1072915,37.1665438
777,경인지방우정청,화성우체국,경기도 화성시 향남읍 행정리 436-8 (화성우체국),경기도 화성시 향남읍 행정서로3길 53,126.9205527,37.1300489
778,경인지방우정청,경기남양우체국,경기도 화성시 남양동 654-1,경기도 화성시 남양시장로 53,126.8153932,37.2091054
779,경인지방우정청,조암우체국,경기도 화성시 우정면 조암리 210-7,경기도 화성시 조암로 33,126.8188914,37.0862131
780,경인지방우정청,사강우체국,경기도 화성시 송산면 봉가리 147,경기도 화성시 송산면 송산포도로 88,126.7391268,37.2138055
781,경인지방우정청,양감우체국,경기도 화성시 양감면 신왕리 643-6,경기도 화성시 양감면 은행나무로 278,126.944725,37.08305
782,경인지방우정청,장안우체국,경기도 화성시 장안면 사곡리 186-7,경기도 화성시 장안면 기아자동차로 748,126.8143186,37.0720853
783,경인지방우정청,팔탄우체국,경기도 화성시 팔탄면 구장리 529-16,경기도 화성시 팔탄면 서촌길 13-1,126.9034088,37.1607571
784,경인지방우정청,마도우체국,경기도 화성시 마도면 석교리 225-5,경기도 화성시 마도면 두곡서길 3,126.7749736,37.2059328
